"task","code","cue","response","target","TSR_score","strict","lenient","condition"
2,40708,"boost","trunned","trunned",100,"correct","correct","A1_B1"
2,40708,"breeding","thraped","thraped",100,"correct","correct","A1_B2"
2,40708,"broker","blerved","blerved",100,"correct","correct","A1_B1"
2,40708,"click","addeded","addeded",100,"correct","correct","A2_B2"
2,40708,"compound","blongeed","blonged",93,"wrong","correct","A2_B2"
2,40708,"confined","clitten","clitten",100,"correct","correct","A1_B1"
2,40708,"cosmic","detrabe","detrabe",100,"correct","correct","A1_B2"
2,40708,"currency","tossens","tossens",100,"correct","correct","A2_B1"
2,40708,"delayed","castopp","castopp",100,"correct","correct","A1_B2"
2,40708,"demand","pluared","pluared",100,"correct","correct","A2_B1"
2,40708,"depend","ottress","ottress",100,"correct","correct","A1_B1"
2,40708,"dive","slooper","slooper",100,"correct","correct","A2_B1"
2,40708,"donation","flatial","flatial",100,"correct","correct","A2_B2"
2,40708,"editing","slarves","slarves",100,"correct","correct","A2_B1"
2,40708,"gallery","brudied","brudied",100,"correct","correct","A1_B2"
2,40708,"gifted","chyrene","chyrene",100,"correct","correct","A1_B1"
2,40708,"grape","scrones","scrones",100,"correct","correct","trial"
2,40708,"harass","tremish","tremish",100,"correct","correct","A2_B1"
2,40708,"heroic","treeple","treeple",100,"correct","correct","A2_B1"
2,40708,"laser","stereas","stereas",100,"correct","correct","A2_B2"
2,40708,"liberty","plished","plished",100,"correct","correct","A1_B2"
2,40708,"madness","lonbust","lonbust",100,"correct","correct","A2_B2"
2,40708,"modesty","drusier","drusier",100,"correct","correct","A1_B1"
2,40708,"mole","blosper","blosper",100,"correct","correct","A2_B2"
2,40708,"mutant","achirin","achirin",100,"correct","correct","A1_B2"
2,40708,"olive","drodged","drodged",100,"correct","correct","A1_B1"
2,40708,"orange","clartle","clartle",100,"correct","correct","trial"
2,40708,"orphan","slouder","slouder",100,"correct","correct","A1_B2"
2,40708,"pageant","trapely","trapely",100,"correct","correct","A2_B2"
2,40708,"pigeon","grature","grature",100,"correct","correct","A1_B1"
2,40708,"poised","dradden","dradden",100,"correct","correct","A1_B2"
2,40708,"proposal","fastade","fastade",100,"correct","correct","A1_B1"
2,40708,"publicity","cridded","cridded",100,"correct","correct","A2_B1"
2,40708,"publish","pruffed","pruffed",100,"correct","correct","A2_B1"
2,40708,"sacred","drereby","drereby",100,"correct","correct","A2_B2"
2,40708,"sewer","bensked","bensked",100,"correct","correct","A2_B1"
2,40708,"surgical","drandal","drandal",100,"correct","correct","A1_B2"
2,40708,"vessel","reordom","reordom",100,"correct","correct","A1_B1"
1,40711,"adjust","IDK","nuisance",18,"wrong","wrong","A2_B2"
1,40711,"anguish","IDK","banking",20,"wrong","wrong","A2_B2"
1,40711,"apple","flower","flower",100,"correct","correct","trial"
1,40711,"banner","IDK","hairdo",44,"wrong","wrong","A2_B1"
1,40711,"bloom","IDK","flyer",0,"wrong","wrong","A1_B2"
1,40711,"boost","IDK","donation",18,"wrong","wrong","A1_B1"
1,40711,"breeding","divine","divine",100,"correct","correct","A1_B2"
1,40711,"broker","IDK","giggle",22,"wrong","wrong","A1_B1"
1,40711,"click","writer","writer",100,"correct","correct","A2_B2"
1,40711,"compound","vessel","crack",0,"wrong","wrong","A2_B2"
1,40711,"confined","IDK","prolong",0,"wrong","wrong","A1_B1"
1,40711,"cosmic","hunter","portray",31,"wrong","wrong","A1_B2"
1,40711,"currency","nurse","nurse",100,"correct","correct","A2_B1"
1,40711,"delayed","IDK","mischief",18,"wrong","wrong","A1_B2"
1,40711,"demand","regard","wasp",20,"wrong","wrong","A2_B1"
1,40711,"depend","regard","regard",100,"correct","correct","A1_B1"
1,40711,"dive","IDK","folklore",18,"wrong","wrong","A2_B1"
1,40711,"donation","IDK","spacious",18,"wrong","wrong","A2_B2"
1,40711,"editing","IDK","oyster",0,"wrong","wrong","A2_B1"
1,40711,"gallery","guiding","guiding",100,"correct","correct","A1_B2"
1,40711,"gifted","educate","educate",100,"correct","correct","A1_B1"
1,40711,"grape","tree","tree",100,"correct","correct","trial"
1,40711,"harass","habitat","habitat",100,"correct","correct","A2_B1"
1,40711,"heroic","wizard","wizard",100,"correct","correct","A2_B1"
1,40711,"laser","hunter","hunter",100,"correct","correct","A2_B2"
1,40711,"liberty","vitamin","vitamin",100,"correct","correct","A1_B2"
1,40711,"madness","frontier","frontier",100,"correct","correct","A2_B2"
1,40711,"modesty","annual","annual",100,"correct","correct","A1_B1"
1,40711,"mole","compute","compute",100,"correct","correct","A2_B2"
1,40711,"mutant","east","east",100,"correct","correct","A1_B2"
1,40711,"olive","IDK","striped",40,"wrong","wrong","A1_B1"
1,40711,"orange","fruit","fruit",100,"correct","correct","trial"
1,40711,"orphan","litter","litter",100,"correct","correct","A1_B2"
1,40711,"pageant","fatal","fatal",100,"correct","correct","A2_B2"
1,40711,"pigeon","IDK","mature",0,"wrong","wrong","A1_B1"
1,40711,"poised","knob ","knob",100,"correct","correct","A1_B2"
1,40711,"proposal","IDK","chemist",20,"wrong","wrong","A1_B1"
1,40711,"publicity","IDK","venom",0,"wrong","wrong","A2_B1"
1,40711,"publish","IDK","frozen",0,"wrong","wrong","A2_B1"
1,40711,"sacred","IDK","breed",25,"wrong","wrong","A2_B2"
1,40711,"sewer","ominous","ominous",100,"correct","correct","A2_B1"
1,40711,"surgical","IDK","natives",20,"wrong","wrong","A1_B2"
1,40711,"vessel","IDK","upon",0,"wrong","wrong","A1_B1"
2,40721,"adjust","slarves","slarves",100,"correct","correct","A2_B2"
2,40721,"anguish","tossens","tossens",100,"correct","correct","A2_B2"
2,40721,"apple","dramens","dramens",100,"correct","correct","trial"
2,40721,"banner","plished","plished",100,"correct","correct","A2_B1"
2,40721,"bloom","blerved","blerved",100,"correct","correct","A1_B2"
2,40721,"boost","pruffed","pruffed",100,"correct","correct","A1_B1"
2,40721,"breeding","glorned","glorned",100,"correct","correct","A1_B2"
2,40721,"broker","tremish","tremish",100,"correct","correct","A1_B1"
2,40721,"click","chyrene","chyrene",100,"correct","correct","A2_B2"
2,40721,"compound","pluared","pluared",100,"correct","correct","A2_B2"
2,40721,"confined","flatial","flatial",100,"correct","correct","A1_B1"
2,40721,"cosmic","clitten","clitten",100,"correct","correct","A1_B2"
2,40721,"currency","nithter","nithter",100,"correct","correct","A2_B1"
2,40721,"delayed","grature","grature",100,"correct","correct","A1_B2"
2,40721,"demand","flanish","flanish",100,"correct","correct","A2_B1"
2,40721,"depend","drereby","drereby",100,"correct","correct","A1_B1"
2,40721,"dive","addeded","addeded",100,"correct","correct","A2_B1"
2,40721,"donation","brudied","brudied",100,"correct","correct","A2_B2"
2,40721,"editing","thraped","thraped",100,"correct","correct","A2_B1"
2,40721,"gallery","stereas","stereas",100,"correct","correct","A1_B2"
2,40721,"gifted","slooper","slooper",100,"correct","correct","A1_B1"
2,40721,"grape","clartle","clartle",100,"correct","correct","trial"
2,40721,"harass","trapely","trapely",100,"correct","correct","A2_B1"
2,40721,"heroic","lonbust","lonbust",100,"correct","correct","A2_B1"
2,40721,"laser","detrabe","detrabe",100,"correct","correct","A2_B2"
2,40721,"liberty","reordom","reordom",100,"correct","correct","A1_B2"
2,40721,"madness","blosper","blosper",100,"correct","correct","A2_B2"
2,40721,"modesty","druiser","drusier",86,"wrong","correct","A1_B1"
2,40721,"mole","treeple","treeple",100,"correct","correct","A2_B2"
2,40721,"mutant","achirin","achirin",100,"correct","correct","A1_B2"
2,40721,"olive","pheties","pheties",100,"correct","correct","A1_B1"
2,40721,"orange","scrones","scrones",100,"correct","correct","trial"
2,40721,"orphan","castopp","castopp",100,"correct","correct","A1_B2"
2,40721,"pageant","dradden","dradden",100,"correct","correct","A2_B2"
2,40721,"pigeon","slouder","slouder",100,"correct","correct","A1_B1"
2,40721,"poised","drodged","drodged",100,"correct","correct","A1_B2"
2,40721,"proposal","ottress","ottress",100,"correct","correct","A1_B1"
2,40721,"publicity","blonged","blonged",100,"correct","correct","A2_B1"
2,40721,"publish","trunned","trunned",100,"correct","correct","A2_B1"
2,40721,"sacred","drandal","drandal",100,"correct","correct","A2_B2"
2,40721,"sewer","bensked","bensked",100,"correct","correct","A2_B1"
2,40721,"surgical","cridded","cridded",100,"correct","correct","A1_B2"
2,40721,"vessel","fastade","fastade",100,"correct","correct","A1_B1"
2,40724,"adjust","clitten","clitten",100,"correct","correct","A2_B2"
2,40724,"anguish","BLREVED","blerved",86,"wrong","correct","A2_B2"
2,40724,"apple","CLARTLE","clartle",100,"correct","correct","trial"
2,40724,"banner","FLANISH","flanish",100,"correct","correct","A2_B1"
2,40724,"bloom","ACHIRIN","achirin",100,"correct","correct","A1_B2"
2,40724,"boost","brudied","brudied",100,"correct","correct","A1_B1"
2,40724,"breeding","glorned","glorned",100,"correct","correct","A1_B2"
2,40724,"broker","DRADDEN","dradden",100,"correct","correct","A1_B1"
2,40724,"click","CASTOPP","castopp",100,"correct","correct","A2_B2"
2,40724,"compound","DRANDAL","drandal",100,"correct","correct","A2_B2"
2,40724,"confined","trunned","trunned",100,"correct","correct","A1_B1"
2,40724,"cosmic","pruffed","pruffed",100,"correct","correct","A1_B2"
2,40724,"currency","TREMISH","tremish",100,"correct","correct","A2_B1"
2,40724,"delayed","BENSKED","bensked",100,"correct","correct","A1_B2"
2,40724,"demand","CRIDDED","cridded",100,"correct","correct","A2_B1"
2,40724,"depend","REORDOM","reordom",100,"correct","correct","A1_B1"
2,40724,"dive","TREEPLE","treeple",100,"correct","correct","A2_B1"
2,40724,"donation","thraped","thraped",100,"correct","correct","A2_B2"
2,40724,"editing","detrabe","detrabe",100,"correct","correct","A2_B1"
2,40724,"gallery","slarves","slarves",100,"correct","correct","A1_B2"
2,40724,"gifted","CHYRENE","chyrene",100,"correct","correct","A1_B1"
2,40724,"grape","SCRONES","scrones",100,"correct","correct","trial"
2,40724,"harass","PHETIES","pheties",100,"correct","correct","A2_B1"
2,40724,"heroic","ADDEDED","addeded",100,"correct","correct","A2_B1"
2,40724,"laser","flatial","flatial",100,"correct","correct","A2_B2"
2,40724,"liberty","PLISHED","plished",100,"correct","correct","A1_B2"
2,40724,"madness","SLOOPER","slooper",100,"correct","correct","A2_B2"
2,40724,"modesty","TOSSENS","tossens",100,"correct","correct","A1_B1"
2,40724,"mole","SLOUDER","slouder",100,"correct","correct","A2_B2"
2,40724,"mutant","DRODGED","drodged",100,"correct","correct","A1_B2"
2,40724,"olive","NIHTHER","nithter",86,"wrong","correct","A1_B1"
2,40724,"orange","DRAMENS","dramens",100,"correct","correct","trial"
2,40724,"orphan","BLOSPER","blosper",100,"correct","correct","A1_B2"
2,40724,"pageant","DRUSIER","drusier",100,"correct","correct","A2_B2"
2,40724,"pigeon","GRATURE","grature",100,"correct","correct","A1_B1"
2,40724,"poised","TRAPLEY","trapely",86,"wrong","correct","A1_B2"
2,40724,"proposal","FASTADE","fastade",100,"correct","correct","A1_B1"
2,40724,"publicity","OTTRESS","ottress",100,"correct","correct","A2_B1"
2,40724,"publish","stereas","stereas",100,"correct","correct","A2_B1"
2,40724,"sacred","PLUARED","pluared",100,"correct","correct","A2_B2"
2,40724,"sewer","LONBUST","lonbust",100,"correct","correct","A2_B1"
2,40724,"surgical","DREREBY","drereby",100,"correct","correct","A1_B2"
2,40724,"vessel","BLONGED","blonged",100,"correct","correct","A1_B1"
2,40730,"adjust","clitten","clitten",100,"correct","correct","A2_B2"
2,40730,"anguish","draddens","dradden",93,"wrong","correct","A2_B2"
2,40730,"apple","dramens","dramens",100,"correct","correct","trial"
2,40730,"banner","drandal","drandal",100,"correct","correct","A2_B1"
2,40730,"bloom","blerved","blerved",100,"correct","correct","A1_B2"
2,40730,"boost","pruffed","pruffed",100,"correct","correct","A1_B1"
2,40730,"breeding","detrabe","detrabe",100,"correct","correct","A1_B2"
2,40730,"broker","nithter","nithter",100,"correct","correct","A1_B1"
2,40730,"click","bensked","bensked",100,"correct","correct","A2_B2"
2,40730,"compound","drereby","drereby",100,"correct","correct","A2_B2"
2,40730,"confined","glorned","glorned",100,"correct","correct","A1_B1"
2,40730,"cosmic","slarves","slarves",100,"correct","correct","A1_B2"
2,40730,"currency","pheties","pheties",100,"correct","correct","A2_B1"
2,40730,"delayed","treeple","treeple",100,"correct","correct","A1_B2"
2,40730,"demand","pluared","pluared",100,"correct","correct","A2_B1"
2,40730,"depend","fastade","fastade",100,"correct","correct","A1_B1"
2,40730,"dive","blosper","blosper",100,"correct","correct","A2_B1"
2,40730,"donation","flatial","flatial",100,"correct","correct","A2_B2"
2,40730,"editing","stereas","stereas",100,"correct","correct","A2_B1"
2,40730,"gallery","brudied","brudied",100,"correct","correct","A1_B2"
2,40730,"gifted","addeded","addeded",100,"correct","correct","A1_B1"
2,40730,"grape","scrones","scrones",100,"correct","correct","trial"
2,40730,"harass","achirin","achirin",100,"correct","correct","A2_B1"
2,40730,"heroic","IDK","slouder",20,"wrong","wrong","A2_B1"
2,40730,"laser","thraped","thraped",100,"correct","correct","A2_B2"
2,40730,"liberty","blonged","blonged",100,"correct","correct","A1_B2"
2,40730,"madness","lonbust","lonbust",100,"correct","correct","A2_B2"
2,40730,"modesty","drusier","drusier",100,"correct","correct","A1_B1"
2,40730,"mole","castopp","castopp",100,"correct","correct","A2_B2"
2,40730,"mutant","trapely","trapely",100,"correct","correct","A1_B2"
2,40730,"olive","drodged","drodged",100,"correct","correct","A1_B1"
2,40730,"orange","clartle","clartle",100,"correct","correct","trial"
2,40730,"orphan","chyrene","chyrene",100,"correct","correct","A1_B2"
2,40730,"pageant","tremish","tremish",100,"correct","correct","A2_B2"
2,40730,"pigeon","slooper","slooper",100,"correct","correct","A1_B1"
2,40730,"poised","tossens","tossens",100,"correct","correct","A1_B2"
2,40730,"proposal","plished","plished",100,"correct","correct","A1_B1"
2,40730,"publicity","flanish","flanish",100,"correct","correct","A2_B1"
2,40730,"publish","trunned","trunned",100,"correct","correct","A2_B1"
2,40730,"sacred","cridded","cridded",100,"correct","correct","A2_B2"
2,40730,"sewer","grature","grature",100,"correct","correct","A2_B1"
2,40730,"surgical","ottress","ottress",100,"correct","correct","A1_B2"
2,40730,"vessel","reordom","reordom",100,"correct","correct","A1_B1"
1,40732,"adjust","hunter","hunter",100,"correct","correct","A2_B2"
1,40732,"anguish","fatal","fatal",100,"correct","correct","A2_B2"
1,40732,"apple","fruit","fruit",100,"correct","correct","trial"
1,40732,"banner","wasp","wasp",100,"correct","correct","A2_B1"
1,40732,"bloom","giggle","giggle",100,"correct","correct","A1_B2"
1,40732,"boost","IDK","portray",0,"wrong","wrong","A1_B1"
1,40732,"breeding","oyster","oyster",100,"correct","correct","A1_B2"
1,40732,"broker","east","east",100,"correct","correct","A1_B1"
1,40732,"click","writer","writer",100,"correct","correct","A2_B2"
1,40732,"compound","crack","crack",100,"correct","correct","A2_B2"
1,40732,"confined","IDK","guiding",40,"wrong","wrong","A1_B1"
1,40732,"cosmic","prolonged","prolong",88,"wrong","correct","A1_B2"
1,40732,"currency","annual","annual",100,"correct","correct","A2_B1"
1,40732,"delayed","mature","mature",100,"correct","correct","A1_B2"
1,40732,"demand","upon","upon",100,"correct","correct","A2_B1"
1,40732,"depend","vitamin","vitamin",100,"correct","correct","A1_B1"
1,40732,"dive","mischief","mischief",100,"correct","correct","A2_B1"
1,40732,"donation","nuisance","nuisance",100,"correct","correct","A2_B2"
1,40732,"editing","donation","donation",100,"correct","correct","A2_B1"
1,40732,"gallery","divine","divine",100,"correct","correct","A1_B2"
1,40732,"gifted","frontier","frontier",100,"correct","correct","A1_B1"
1,40732,"grape","tree","tree",100,"correct","correct","trial"
1,40732,"harass","flyer","flyer",100,"correct","correct","A2_B1"
1,40732,"heroic","wizard","wizard",100,"correct","correct","A2_B1"
1,40732,"laser","spacious","spacious",100,"correct","correct","A2_B2"
1,40732,"liberty","breed","breed",100,"correct","correct","A1_B2"
1,40732,"madness","educate","educate",100,"correct","correct","A2_B2"
1,40732,"modesty","habitat","habitat",100,"correct","correct","A1_B1"
1,40732,"mole","folklore","folklore",100,"correct","correct","A2_B2"
1,40732,"mutant","knob","knob",100,"correct","correct","A1_B2"
1,40732,"olive","striped","striped",100,"correct","correct","A1_B1"
1,40732,"orange","flower","flower",100,"correct","correct","trial"
1,40732,"orphan","litter","litter",100,"correct","correct","A1_B2"
1,40732,"pageant","banking","banking",100,"correct","correct","A2_B2"
1,40732,"pigeon","compute","compute",100,"correct","correct","A1_B1"
1,40732,"poised","IDK","nurse",0,"wrong","wrong","A1_B2"
